Tanker Type,Tile,"NW Coor (Long, Lat)","NE Coor (Long, Lat)","SE Coor (Long, Lat)","SW Coor (Long, Lat)",Capture Date,County,State
external_floating_roof_tank,m_3712205_ne_10_060_20180723,"(-122.39545269807743, 37.939200061586874)","(-122.39500498344653, 37.939200061586874)","(-122.39500498344653, 37.9388408487106)","(-122.39545269807743, 37.9388408487106)",20180723,Contra Costa,06
external_floating_roof_tank,m_3712205_ne_10_060_20180723,"(-122.39613943931543, 37.93955509245877)","(-122.39565784547067, 37.93955509245877)","(-122.39565784547067, 37.93916326167985)","(-122.39613943931543, 37.93916326167985)",20180723,Contra Costa,06
external_floating_roof_tank,m_3712205_ne_10_060_20180723,"(-122.39568489640119, 37.94002863891268)","(-122.39512181001149, 37.94002863891268)","(-122.39512181001149, 37.93958230984202)","(-122.39568489640119, 37.93958230984202)",20180723,Contra Costa,06
external_floating_roof_tank,m_3712205_ne_10_060_20180723,"(-122.39491612887286, 37.93968399892291)","(-122.39446158605895, 37.93968399892291)","(-122.39446158605895, 37.93932474887854)","(-122.39491612887286, 37.93932474887854)",20180723,Contra Costa,06
external_floating_roof_tank,m_3712205_ne_10_060_20180723,"(-122.39705851839926, 37.94740643245412)","(-122.39661748679484, 37.94740643245412)","(-122.39661748679484, 37.94705807564983)","(-122.39705851839926, 37.94705807564983)",20180723,Contra Costa,06
external_floating_roof_tank,m_3712205_ne_10_060_20180723,"(-122.39927584573486, 37.940117335150454)","(-122.39876026796077, 37.940117335150454)","(-122.39876026796077, 37.93970371246856)","(-122.39927584573486, 37.93970371246856)",20180723,Contra Costa,06
external_floating_roof_tank,m_3712205_ne_10_060_20180723,"(-122.39970653128711, 37.939216441445254)","(-122.39931967410604, 37.939216441445254)","(-122.39931967410604, 37.938927856104605)","(-122.39970653128711, 37.938927856104605)",20180723,Contra Costa,06
external_floating_roof_tank,m_3712205_ne_10_060_20180723,"(-122.40064750943502, 37.93937806473663)","(-122.40006413388495, 37.93937806473663)","(-122.40006413388495, 37.93890461704865)","(-122.40064750943502, 37.93890461704865)",20180723,Contra Costa,06
external_floating_roof_tank,m_3712205_ne_10_060_20180723,"(-122.3993697590385, 37.93864690934351)","(-122.39886075429462, 37.93864690934351)","(-122.39886075429462, 37.938265767062276)","(-122.3993697590385, 37.938265767062276)",20180723,Contra Costa,06
external_floating_roof_tank,m_3712205_ne_10_060_20180723,"(-122.37697759554784, 37.967250831034875)","(-122.3765840811115, 37.967250831034875)","(-122.3765840811115, 37.9669350981858)","(-122.37697759554784, 37.9669350981858)",20180723,Contra Costa,06
external_floating_roof_tank,m_3712205_ne_10_060_20180723,"(-122.39386490630041, 37.93881334797983)","(-122.39354608597762, 37.93881334797983)","(-122.39354608597762, 37.93855754079708)","(-122.39386490630041, 37.93855754079708)",20180723,Contra Costa,06
external_floating_roof_tank,m_3712205_ne_10_060_20180723,"(-122.40963319521491, 37.93684942415014)","(-122.40856100757792, 37.93684942415014)","(-122.40856100757792, 37.93602206018036)","(-122.40963319521491, 37.93602206018036)",20180723,Contra Costa,06
external_floating_roof_tank,m_3712205_ne_10_060_20180723,"(-122.39726658169388, 37.94116697241719)","(-122.39675096381569, 37.94116697241719)","(-122.39675096381569, 37.94075874855567)","(-122.39726658169388, 37.94075874855567)",20180723,Contra Costa,06
external_floating_roof_tank,m_3712205_ne_10_060_20180723,"(-122.3966386184186, 37.94113671394966)","(-122.39627233611533, 37.94113671394966)","(-122.39627233611533, 37.94083740876271)","(-122.3966386184186, 37.94083740876271)",20180723,Contra Costa,06
external_floating_roof_tank,m_3712205_ne_10_060_20180723,"(-122.39569077807963, 37.937643855920065)","(-122.39548044684952, 37.937643855920065)","(-122.39548044684952, 37.937480542863604)","(-122.39569077807963, 37.937480542863604)",20180723,Contra Costa,06
external_floating_roof_tank,m_3712205_ne_10_060_20180723,"(-122.39612579679917, 37.93705123863006)","(-122.39578658161123, 37.93705123863006)","(-122.39578658161123, 37.936784517247936)","(-122.39612579679917, 37.936784517247936)",20180723,Contra Costa,06
external_floating_roof_tank,m_3712205_ne_10_060_20180723,"(-122.395283594699, 37.9373389296953)","(-122.39482915308135, 37.9373389296953)","(-122.39482915308135, 37.93696886603068)","(-122.395283594699, 37.93696886603068)",20180723,Contra Costa,06
external_floating_roof_tank,m_3712205_ne_10_060_20180723,"(-122.38693439546927, 37.939626442612536)","(-122.38662911686345, 37.939626442612536)","(-122.38662911686345, 37.93938691061557)","(-122.38693439546927, 37.93938691061557)",20180723,Contra Costa,06
external_floating_roof_tank,m_3712205_ne_10_060_20180723,"(-122.38685610119452, 37.93918800787698)","(-122.38655077966654, 37.93918800787698)","(-122.38655077966654, 37.938953883182016)","(-122.38685610119452, 37.938953883182016)",20180723,Contra Costa,06
external_floating_roof_tank,m_3712205_ne_10_060_20180723,"(-122.40355766191222, 37.94681227583484)","(-122.40296068360328, 37.94681227583484)","(-122.40296068360328, 37.946322550522744)","(-122.40355766191222, 37.946322550522744)",20180723,Contra Costa,06
external_floating_roof_tank,m_3712205_ne_10_060_20180723,"(-122.40302026001444, 37.94402456489077)","(-122.40245705485773, 37.94402456489077)","(-122.40245705485773, 37.94358367798888)","(-122.40302026001444, 37.94358367798888)",20180723,Contra Costa,06
external_floating_roof_tank,m_3712205_ne_10_060_20180723,"(-122.40193487536476, 37.94566300242665)","(-122.40137170828854, 37.94566300242665)","(-122.40137170828854, 37.9452167028784)","(-122.40193487536476, 37.9452167028784)",20180723,Contra Costa,06
external_floating_roof_tank,m_3712205_ne_10_060_20180723,"(-122.40251367799704, 37.9458660306091)","(-122.40201857152225, 37.9458660306091)","(-122.40201857152225, 37.94544711857969)","(-122.40251367799704, 37.94544711857969)",20180723,Contra Costa,06
external_floating_roof_tank,m_3712205_ne_10_060_20180723,"(-122.40017579119743, 37.9444859729211)","(-122.39961273179522, 37.9444859729211)","(-122.39961273179522, 37.944028850038414)","(-122.40017579119743, 37.944028850038414)",20180723,Contra Costa,06
external_floating_roof_tank,m_3712205_ne_10_060_20180723,"(-122.39853495361197, 37.943888149732295)","(-122.39799230560811, 37.943888149732295)","(-122.39799230560811, 37.9434419389774)","(-122.39853495361197, 37.9434419389774)",20180723,Contra Costa,06
external_floating_roof_tank,m_3712205_ne_10_060_20180723,"(-122.39844766766161, 37.94538023829513)","(-122.39801342571562, 37.94538023829513)","(-122.39801342571562, 37.945037329095825)","(-122.39844766766161, 37.945037329095825)",20180723,Contra Costa,06
external_floating_roof_tank,m_3712205_ne_10_060_20180723,"(-122.40359862751018, 37.952723135365865)","(-122.40333408426486, 37.952723135365865)","(-122.40333408426486, 37.95250007647857)","(-122.40359862751018, 37.95250007647857)",20180723,Contra Costa,06
external_floating_roof_tank,m_3712205_ne_10_060_20180723,"(-122.40334047577538, 37.952554186208296)","(-122.40308263170166, 37.952554186208296)","(-122.40308263170166, 37.95234738393636)","(-122.40334047577538, 37.95234738393636)",20180723,Contra Costa,06
external_floating_roof_tank,m_3712205_ne_10_060_20180723,"(-122.40121322111861, 37.94118713143547)","(-122.40072480542237, 37.94118713143547)","(-122.40072480542237, 37.94078987884665)","(-122.40121322111861, 37.94078987884665)",20180723,Contra Costa,06
external_floating_roof_tank,m_3712205_ne_10_060_20180723,"(-122.39961390554447, 37.941368249115804)","(-122.3992882260975, 37.941368249115804)","(-122.3992882260975, 37.94111242243432)","(-122.39961390554447, 37.94111242243432)",20180723,Contra Costa,06
external_floating_roof_tank,m_3712205_ne_10_060_20180723,"(-122.3988961162729, 37.941467329839135)","(-122.398631539065, 37.941467329839135)","(-122.398631539065, 37.94125507552981)","(-122.3988961162729, 37.94125507552981)",20180723,Contra Costa,06
external_floating_roof_tank,m_3712205_ne_10_060_20180723,"(-122.39998342487186, 37.942110995025025)","(-122.39963738846708, 37.942110995025025)","(-122.39963738846708, 37.94183884224888)","(-122.39998342487186, 37.94183884224888)",20180723,Contra Costa,06
external_floating_roof_tank,m_3712205_ne_10_060_20180723,"(-122.40044463456394, 37.94333549581372)","(-122.40003762021986, 37.94333549581372)","(-122.40003762021986, 37.94300354825349)","(-122.40044463456394, 37.94300354825349)",20180723,Contra Costa,06
external_floating_roof_tank,m_3712205_ne_10_060_20180723,"(-122.40220094724926, 37.939796958854046)","(-122.40171262300343, 37.939796958854046)","(-122.40171262300343, 37.9393888952743)","(-122.40220094724926, 37.9393888952743)",20180723,Contra Costa,06
external_floating_roof_tank,m_3712205_ne_10_060_20180723,"(-122.40232818869347, 37.93926223909753)","(-122.4018399110858, 37.93926223909753)","(-122.4018399110858, 37.9388487685185)","(-122.40232818869347, 37.9388487685185)",20180723,Contra Costa,06
external_floating_roof_tank,m_3712205_ne_10_060_20180723,"(-122.40244881940865, 37.9387004468492)","(-122.40187904929043, 37.9387004468492)","(-122.40187904929043, 37.93823248493848)","(-122.40244881940865, 37.93823248493848)",20180723,Contra Costa,06
external_floating_roof_tank,m_3712205_ne_10_060_20180723,"(-122.40086232216623, 37.93646979375349)","(-122.40044855966632, 37.93646979375349)","(-122.40044855966632, 37.93613240529278)","(-122.40086232216623, 37.93613240529278)",20180723,Contra Costa,06
external_floating_roof_tank,m_3712205_ne_10_060_20180723,"(-122.39906567772901, 37.93741779876019)","(-122.39882146535206, 37.93741779876019)","(-122.39882146535206, 37.93722187207469)","(-122.39906567772901, 37.93722187207469)",20180723,Contra Costa,06
external_floating_roof_tank,m_2909532_ne_15_060_20181120,"(-95.06382360748243, 29.62628923483117)","(-95.06371068354078, 29.62628923483117)","(-95.06371068354078, 29.626220619797348)","(-95.06382360748243, 29.626220619797348)",20181120,Harris,48
external_floating_roof_tank,m_2909532_ne_15_060_20181120,"(-95.01326281051693, 29.598121235468323)","(-95.01312421380365, 29.598121235468323)","(-95.01312421380365, 29.59800424410425)","(-95.01326281051693, 29.59800424410425)",20181120,Harris,48
external_floating_roof_tank,m_3410608_ne_13_060_20180525,"(-106.02409786690716, 34.9990310250604)","(-106.02379920295407, 34.9990310250604)","(-106.02379920295407, 34.99880631747523)","(-106.02409786690716, 34.99880631747523)",20180525,Torrance,35
external_floating_roof_tank,m_3410608_ne_13_060_20180525,"(-106.02483908835292, 34.99941971128707)","(-106.0245468602109, 34.99941971128707)","(-106.0245468602109, 34.99918413091315)","(-106.02483908835292, 34.99918413091315)",20180525,Torrance,35
external_floating_roof_tank,m_3410608_ne_13_060_20180525,"(-106.02461941245338, 34.99972994536664)","(-106.02440701720863, 34.99972994536664)","(-106.02440701720863, 34.999569433085114)","(-106.02461941245338, 34.999569433085114)",20180525,Torrance,35
external_floating_roof_tank,m_3410608_ne_13_060_20180525,"(-106.02451001133016, 34.998865242058905)","(-106.02420463801784, 34.998865242058905)","(-106.02420463801784, 34.99862977176373)","(-106.02451001133016, 34.99862977176373)",20180525,Torrance,35
external_floating_roof_tank,m_3410608_ne_13_060_20180525,"(-106.02448637828553, 34.998551651799254)","(-106.02432711800118, 34.998551651799254)","(-106.02432711800118, 34.99843397218377)","(-106.02448637828553, 34.99843397218377)",20180525,Torrance,35
external_floating_roof_tank,m_3410608_ne_13_060_20180525,"(-106.02420234289656, 34.999500828115615)","(-106.0237974130952, 34.999500828115615)","(-106.0237974130952, 34.99919045449337)","(-106.02420234289656, 34.99919045449337)",20180525,Torrance,35
external_floating_roof_tank,m_3311807_se_11_060_20180723,"(-118.14654766215092, 33.89988510723668)","(-118.14632452777691, 33.89988510723668)","(-118.14632452777691, 33.899697801137165)","(-118.14654766215092, 33.899697801137165)",20180723,Los Angeles,06
external_floating_roof_tank,m_3311807_se_11_060_20180723,"(-118.14654411452814, 33.899620002086436)","(-118.14632098086696, 33.899620002086436)","(-118.14632098086696, 33.89943269595479)","(-118.14654411452814, 33.89943269595479)",20180723,Los Angeles,06
external_floating_roof_tank,m_3311807_se_11_060_20180723,"(-118.14885472461442, 33.899657977655394)","(-118.14850066110516, 33.899657977655394)","(-118.14850066110516, 33.89938532185557)","(-118.14885472461442, 33.89938532185557)",20180723,Los Angeles,06
external_floating_roof_tank,m_3311807_se_11_060_20180723,"(-118.14795438171777, 33.89978000867026)","(-118.14739701177655, 33.89978000867026)","(-118.14739701177655, 33.89934691614847)","(-118.14795438171777, 33.89934691614847)",20180723,Los Angeles,06
external_floating_roof_tank,m_3311807_se_11_060_20180723,"(-118.14469410189359, 33.8976297452682)","(-118.14436622883322, 33.8976297452682)","(-118.14436622883322, 33.89737306654221)","(-118.14469410189359, 33.89737306654221)",20180723,Los Angeles,06
external_floating_roof_tank,m_2909837_nw_14_060_20181102,"(-98.46543401968503, 29.484862342498232)","(-98.46524307076976, 29.484862342498232)","(-98.46524307076976, 29.4846882930048)","(-98.46543401968503, 29.4846882930048)",20181102,Bexar,48
external_floating_roof_tank,m_3010137_nw_14_060_20190112,"(-101.50106295060456, 30.47525811043907)","(-101.50096067862498, 30.47525811043907)","(-101.50096067862498, 30.475168071724276)","(-101.50106295060456, 30.475168071724276)",20190112,Crockett,48
external_floating_roof_tank,m_3010137_nw_14_060_20190112,"(-101.50104395695372, 30.47500412171139)","(-101.50093557868652, 30.47500412171139)","(-101.50093557868652, 30.474919611831954)","(-101.50104395695372, 30.474919611831954)",20190112,Crockett,48
external_floating_roof_tank,m_3010137_nw_14_060_20190112,"(-101.4721603497638, 30.477519677926654)","(-101.47205171842769, 30.477519677926654)","(-101.47205171842769, 30.47742432568553)","(-101.4721603497638, 30.47742432568553)",20190112,Crockett,48
external_floating_roof_tank,m_3809757_se_14_060_20190712,"(-97.8740920571539, 38.04390125761124)","(-97.87387585126137, 38.04390125761124)","(-97.87387585126137, 38.04373155553069)","(-97.8740920571539, 38.04373155553069)",20190712,Reno,20
external_floating_roof_tank,m_3809757_se_14_060_20190712,"(-97.87400244362327, 38.044841294528496)","(-97.87368525808688, 38.044841294528496)","(-97.87368525808688, 38.04456788323171)","(-97.87400244362327, 38.04456788323171)",20190712,Reno,20
external_floating_roof_tank,m_3809757_se_14_060_20190712,"(-97.87498774404467, 38.04390442672881)","(-97.87481930988041, 38.04390442672881)","(-97.87481930988041, 38.04374059105747)","(-97.87498774404467, 38.04374059105747)",20190712,Reno,20
external_floating_roof_tank,m_3809757_se_14_060_20190712,"(-97.91853870782191, 38.039603305417444)","(-97.91830833925181, 38.039603305417444)","(-97.91830833925181, 38.03946059143527)","(-97.91853870782191, 38.03946059143527)",20190712,Reno,20
external_floating_roof_tank,m_3809757_se_14_060_20190712,"(-97.91854276076107, 38.03979260415076)","(-97.91831930751927, 38.03979260415076)","(-97.91831930751927, 38.03964454634608)","(-97.91854276076107, 38.03964454634608)",20190712,Reno,20
external_floating_roof_tank,m_3809757_se_14_060_20190712,"(-97.91860905709812, 38.039933808312355)","(-97.91844657407476, 38.039933808312355)","(-97.91844657407476, 38.03982416395145)","(-97.91860905709812, 38.03982416395145)",20190712,Reno,20
external_floating_roof_tank,m_3809757_se_14_060_20190712,"(-97.87177816141958, 38.027148414624115)","(-97.87162286158839, 38.027148414624115)","(-97.87162286158839, 38.02702255248633)","(-97.87177816141958, 38.02702255248633)",20190712,Reno,20
external_floating_roof_tank,m_3809757_se_14_060_20190712,"(-97.88282376947981, 38.0069921035425)","(-97.88272925273843, 38.0069921035425)","(-97.88272925273843, 38.00691550068455)","(-97.88282376947981, 38.00691550068455)",20190712,Reno,20
external_floating_roof_tank,m_3809757_se_14_060_20190712,"(-97.88281874150395, 38.00687309116119)","(-97.8827243069826, 38.00687309116119)","(-97.8827243069826, 38.00679108159782)","(-97.88281874150395, 38.00679108159782)",20190712,Reno,20
external_floating_roof_tank,m_3809757_se_14_060_20190712,"(-97.88309622156999, 38.0075029952948)","(-97.8829206068518, 38.0075029952948)","(-97.8829206068518, 38.007366139878755)","(-97.88309622156999, 38.007366139878755)",20190712,Reno,20
